"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"50853.1727273";"Fuel used price";"0.00011328728049878395";"$";"46.3706807";"15.1257419";
"50853.1727273";"Fuel used price (Today)";"8.30137281";"$";"46.3706807";"15.1257419";
"50853.1727273";"Fuel used price (total)";"9.16869819";"$";"46.3706807";"15.1257419";
"50853.1727273";"Fuel used price (Week)";"8.30137281";"$";"46.3706807";"15.1257419";
"50853.1727273";"Instant engine power (based on fuel consumption)";"4.407690673019032";"hp";"46.3706807";"15.1257419";
"50853.1727273";"MAF air flow rate";"11";"g/sec";"46.3706807";"15.1257419";
"50853.1727273";"Power from MAF";"13.2";"hp";"46.3706807";"15.1257419";
"50853.1727273";"Vehicle acceleration";"0";"g";"46.3706807";"15.1257419";
"50853.1727273";"Vehicle speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.2292041";"Average fuel consumption (Today)";"10.349042418357325";"L/100km";"46.3706807";"15.1257419";
"50853.2292041";"Average fuel consumption (total)";"10.521484211062395";"L/100km";"46.3706807";"15.1257419";
"50853.2292041";"Average fuel consumption (Week)";"10.349042418357325";"L/100km";"46.3706807";"15.1257419";
"50853.2292041";"Average speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.2292041";"Calculated engine load value";"31.764705882352942";"%";"46.3706807";"15.1257419";
"50853.2292041";"Calculated instant fuel rate";"0.9996719457013576";"L/h";"46.3706807";"15.1257419";
"50853.2292041";"Distance travelled";"0";"km";"46.3706807";"15.1257419";
"50853.2292041";"Distance travelled (Today)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.2292041";"Distance travelled (total)";"86.27996599999999";"km";"46.3706807";"15.1257419";
"50853.2292041";"Distance travelled (Week)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.2292041";"Fuel used";"0.00012632725472567875";"L";"46.3706807";"15.1257419";
"50853.2292041";"Fuel used (Today)";"8.219195000000001";"L";"46.3706807";"15.1257419";
"50853.2292041";"Fuel used (total)";"9.077933000000002";"L";"46.3706807";"15.1257419";
"50853.2292041";"Fuel used (Week)";"8.219195000000001";"L";"46.3706807";"15.1257419";
"50853.2292041";"Fuel used price";"0.00012759052727293554";"$";"46.3706807";"15.1257419";
"50853.2292041";"Fuel used price (Today)";"8.30138695";"$";"46.3706807";"15.1257419";
"50853.2292041";"Fuel used price (total)";"9.16871233";"$";"46.3706807";"15.1257419";
"50853.2292041";"Fuel used price (Week)";"8.30138695";"$";"46.3706807";"15.1257419";
"50853.2292041";"Instant engine power (based on fuel consumption)";"4.426273096197329";"hp";"46.3706807";"15.1257419";
"50853.2292041";"MAF air flow rate";"10.91";"g/sec";"46.3706807";"15.1257419";
"50853.2292041";"Power from MAF";"13.092";"hp";"46.3706807";"15.1257419";
"50853.2292041";"Vehicle acceleration";"0";"g";"46.3706807";"15.1257419";
"50853.2292041";"Vehicle speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.2899477";"Average fuel consumption (Today)";"10.349063823582666";"L/100km";"46.3706807";"15.1257419";
"50853.2899477";"Average fuel consumption (total)";"10.521503914361768";"L/100km";"46.3706807";"15.1257419";
"50853.2899477";"Average fuel consumption (Week)";"10.349063823582666";"L/100km";"46.3706807";"15.1257419";
"50853.2899477";"Average speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.2899477";"Calculated engine load value";"31.372549019607842";"%";"46.3706807";"15.1257419";
"50853.2899477";"Calculated instant fuel rate";"0.9954751131221719";"L/h";"46.3706807";"15.1257419";
"50853.2899477";"Distance travelled";"0";"km";"46.3706807";"15.1257419";
"50853.2899477";"Distance travelled (Today)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.2899477";"Distance travelled (total)";"86.27996599999999";"km";"46.3706807";"15.1257419";
"50853.2899477";"Distance travelled (Week)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.2899477";"Fuel used";"0.00014309047493684014";"L";"46.3706807";"15.1257419";
"50853.2899477";"Fuel used (Today)";"8.219212";"L";"46.3706807";"15.1257419";
"50853.2899477";"Fuel used (total)";"9.077950000000001";"L";"46.3706807";"15.1257419";
"50853.2899477";"Fuel used (Week)";"8.219212";"L";"46.3706807";"15.1257419";
"50853.2899477";"Fuel used price";"0.00014452137968620855";"$";"46.3706807";"15.1257419";
"50853.2899477";"Fuel used price (Today)";"8.30140412";"$";"46.3706807";"15.1257419";
"50853.2899477";"Fuel used price (total)";"9.168729500000001";"$";"46.3706807";"15.1257419";
"50853.2899477";"Fuel used price (Week)";"8.30140412";"$";"46.3706807";"15.1257419";
"50853.2899477";"Instant engine power (based on fuel consumption)";"4.407690673019032";"hp";"46.3706807";"15.1257419";
"50853.2899477";"MAF air flow rate";"11";"g/sec";"46.3706807";"15.1257419";
"50853.2899477";"Power from MAF";"13.2";"hp";"46.3706807";"15.1257419";
"50853.2899477";"Vehicle acceleration";"0";"g";"46.3706807";"15.1257419";
"50853.2899477";"Vehicle speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.3758323";"Average fuel consumption (Today)";"10.349094042724326";"L/100km";"46.3706807";"15.1257419";
"50853.3758323";"Average fuel consumption (total)";"10.521531730784412";"L/100km";"46.3706807";"15.1257419";
"50853.3758323";"Average fuel consumption (Week)";"10.349094042724326";"L/100km";"46.3706807";"15.1257419";
"50853.3758323";"Average speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.3758323";"Calculated engine load value";"31.372549019607842";"%";"46.3706807";"15.1257419";
"50853.3758323";"Calculated instant fuel rate";"1.0000000000000002";"L/h";"46.3706807";"15.1257419";
"50853.3758323";"Distance travelled";"0";"km";"46.3706807";"15.1257419";
"50853.3758323";"Distance travelled (Today)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.3758323";"Distance travelled (total)";"86.27996599999999";"km";"46.3706807";"15.1257419";
"50853.3758323";"Distance travelled (Week)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.3758323";"Fuel used";"0.0001669851416035068";"L";"46.3706807";"15.1257419";
"50853.3758323";"Fuel used (Today)";"8.219236";"L";"46.3706807";"15.1257419";
"50853.3758323";"Fuel used (total)";"9.077974000000001";"L";"46.3706807";"15.1257419";
"50853.3758323";"Fuel used (Week)";"8.219236";"L";"46.3706807";"15.1257419";
"50853.3758323";"Fuel used price";"0.00016865499301954188";"$";"46.3706807";"15.1257419";
"50853.3758323";"Fuel used price (Today)";"8.301428360000001";"$";"46.3706807";"15.1257419";
"50853.3758323";"Fuel used price (total)";"9.168753740000001";"$";"46.3706807";"15.1257419";
"50853.3758323";"Fuel used price (Week)";"8.301428360000001";"$";"46.3706807";"15.1257419";
"50853.3758323";"Instant engine power (based on fuel consumption)";"4.427725630623666";"hp";"46.3706807";"15.1257419";
"50853.3758323";"MAF air flow rate";"11.05";"g/sec";"46.3706807";"15.1257419";
"50853.3758323";"Power from MAF";"13.26";"hp";"46.3706807";"15.1257419";
"50853.3758323";"Vehicle acceleration";"0";"g";"46.3706807";"15.1257419";
"50853.3758323";"Vehicle speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.4496816";"Average fuel consumption (Today)";"10.349119225342376";"L/100km";"46.3706807";"15.1257419";
"50853.4496816";"Average fuel consumption (total)";"10.521554911136615";"L/100km";"46.3706807";"15.1257419";
"50853.4496816";"Average fuel consumption (Week)";"10.349119225342376";"L/100km";"46.3706807";"15.1257419";
"50853.4496816";"Average speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.4496816";"Calculated engine load value";"31.764705882352942";"%";"46.3706807";"15.1257419";
"50853.4496816";"Calculated instant fuel rate";"0.9895927601809956";"L/h";"46.3706807";"15.1257419";
"50853.4496816";"Distance travelled";"0";"km";"46.3706807";"15.1257419";
"50853.4496816";"Distance travelled (Today)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.4496816";"Distance travelled (total)";"86.27996599999999";"km";"46.3706807";"15.1257419";
"50853.4496816";"Distance travelled (Week)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.4496816";"Fuel used";"0.00018725354069852942";"L";"46.3706807";"15.1257419";
"50853.4496816";"Fuel used (Today)";"8.219256";"L";"46.3706807";"15.1257419";
"50853.4496816";"Fuel used (total)";"9.077994";"L";"46.3706807";"15.1257419";
"50853.4496816";"Fuel used (Week)";"8.219256";"L";"46.3706807";"15.1257419";
"50853.4496816";"Fuel used price";"0.00018912607610551473";"$";"46.3706807";"15.1257419";
"50853.4496816";"Fuel used price (Today)";"8.30144856";"$";"46.3706807";"15.1257419";
"50853.4496816";"Fuel used price (total)";"9.168773940000001";"$";"46.3706807";"15.1257419";
"50853.4496816";"Fuel used price (Week)";"8.30144856";"$";"46.3706807";"15.1257419";
"50853.4496816";"Instant engine power (based on fuel consumption)";"4.381645228133012";"hp";"46.3706807";"15.1257419";
"50853.4496816";"MAF air flow rate";"10.8";"g/sec";"46.3706807";"15.1257419";
"50853.4496816";"Power from MAF";"12.96";"hp";"46.3706807";"15.1257419";
"50853.4496816";"Vehicle acceleration";"0";"g";"46.3706807";"15.1257419";
"50853.4496816";"Vehicle speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.5345515";"Average fuel consumption (Today)";"10.349149444484038";"L/100km";"46.3706807";"15.1257419";
"50853.5345515";"Average fuel consumption (total)";"10.521582727559258";"L/100km";"46.3706807";"15.1257419";
"50853.5345515";"Average fuel consumption (Week)";"10.349149444484038";"L/100km";"46.3706807";"15.1257419";
"50853.5345515";"Average speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.5345515";"Calculated engine load value";"31.764705882352942";"%";"46.3706807";"15.1257419";
"50853.5345515";"Calculated instant fuel rate";"0.9969230769230771";"L/h";"46.3706807";"15.1257419";
"50853.5345515";"Distance travelled";"0";"km";"46.3706807";"15.1257419";
"50853.5345515";"Distance travelled (Today)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.5345515";"Distance travelled (total)";"86.27996599999999";"km";"46.3706807";"15.1257419";
"50853.5345515";"Distance travelled (Week)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.5345515";"Fuel used";"0.0002108134914677602";"L";"46.3706807";"15.1257419";
"50853.5345515";"Fuel used (Today)";"8.21928";"L";"46.3706807";"15.1257419";
"50853.5345515";"Fuel used (total)";"9.078018";"L";"46.3706807";"15.1257419";
"50853.5345515";"Fuel used (Week)";"8.21928";"L";"46.3706807";"15.1257419";
"50853.5345515";"Fuel used price";"0.0002129216263824378";"$";"46.3706807";"15.1257419";
"50853.5345515";"Fuel used price (Today)";"8.3014728";"$";"46.3706807";"15.1257419";
"50853.5345515";"Fuel used price (total)";"9.168798180000001";"$";"46.3706807";"15.1257419";
"50853.5345515";"Fuel used price (Week)";"8.3014728";"$";"46.3706807";"15.1257419";
"50853.5345515";"Instant engine power (based on fuel consumption)";"4.414101859452516";"hp";"46.3706807";"15.1257419";
"50853.5345515";"MAF air flow rate";"10.88";"g/sec";"46.3706807";"15.1257419";
"50853.5345515";"Power from MAF";"13.056000000000001";"hp";"46.3706807";"15.1257419";
"50853.5345515";"Vehicle acceleration";"0";"g";"46.3706807";"15.1257419";
"50853.5345515";"Vehicle speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.609189";"Average fuel consumption (Today)";"10.349174627102089";"L/100km";"46.3706807";"15.1257419";
"50853.609189";"Average fuel consumption (total)";"10.521605907911464";"L/100km";"46.3706807";"15.1257419";
"50853.609189";"Average fuel consumption (Week)";"10.349174627102089";"L/100km";"46.3706807";"15.1257419";
"50853.609189";"Average speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.609189";"Calculated engine load value";"31.764705882352942";"%";"46.3706807";"15.1257419";
"50853.609189";"Calculated instant fuel rate";"0.9767647058823532";"L/h";"46.3706807";"15.1257419";
"50853.609189";"Distance travelled";"0";"km";"46.3706807";"15.1257419";
"50853.609189";"Distance travelled (Today)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.609189";"Distance travelled (total)";"86.27996599999999";"km";"46.3706807";"15.1257419";
"50853.609189";"Distance travelled (Week)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.609189";"Fuel used";"0.00023105113367364254";"L";"46.3706807";"15.1257419";
"50853.609189";"Fuel used (Today)";"8.2193";"L";"46.3706807";"15.1257419";
"50853.609189";"Fuel used (total)";"9.078038000000001";"L";"46.3706807";"15.1257419";
"50853.609189";"Fuel used (Week)";"8.2193";"L";"46.3706807";"15.1257419";
"50853.609189";"Fuel used price";"0.00023336164501037897";"$";"46.3706807";"15.1257419";
"50853.609189";"Fuel used price (Today)";"8.301493";"$";"46.3706807";"15.1257419";
"50853.609189";"Fuel used price (total)";"9.168818380000001";"$";"46.3706807";"15.1257419";
"50853.609189";"Fuel used price (Week)";"8.301493";"$";"46.3706807";"15.1257419";
"50853.609189";"Instant engine power (based on fuel consumption)";"4.324846123323881";"hp";"46.3706807";"15.1257419";
"50853.609189";"MAF air flow rate";"10.66";"g/sec";"46.3706807";"15.1257419";
"50853.609189";"Power from MAF";"12.792";"hp";"46.3706807";"15.1257419";
"50853.609189";"Vehicle acceleration";"0";"g";"46.3706807";"15.1257419";
"50853.609189";"Vehicle speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.6604541";"Average fuel consumption (Today)";"10.349192254934724";"L/100km";"46.3706807";"15.1257419";
"50853.6604541";"Average fuel consumption (total)";"10.521622134158006";"L/100km";"46.3706807";"15.1257419";
"50853.6604541";"Average fuel consumption (Week)";"10.349192254934724";"L/100km";"46.3706807";"15.1257419";
"50853.6604541";"Average speed";"0";"km/h";"46.3706807";"15.1257419";
"50853.6604541";"Calculated engine load value";"31.764705882352942";"%";"46.3706807";"15.1257419";
"50853.6604541";"Calculated instant fuel rate";"0.9895927601809956";"L/h";"46.3706807";"15.1257419";
"50853.6604541";"Distance travelled";"0";"km";"46.3706807";"15.1257419";
"50853.6604541";"Distance travelled (Today)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.6604541";"Distance travelled (total)";"86.27996599999999";"km";"46.3706807";"15.1257419";
"50853.6604541";"Distance travelled (Week)";"79.41986";"km";"46.3706807";"15.1257419";
"50853.6604541";"Fuel used";"0.00024519802190893665";"L";"46.3706807";"15.1257419";
"50853.6604541";"Fuel used (Today)";"8.219314";"L";"46.3706807";"15.1257419";
"50853.6604541";"Fuel used (total)";"9.078052000000001";"L";"46.3706807";"15.1257419";
"50853.6604541";"Fuel used (Week)";"8.219314";"L";"46.3706807";"15.1257419";
"50853.6604541";"Fuel used price";"0.00024765000212802603";"$";"46.3706807";"15.1257419";
