"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"25479.5347871";"Power from MAF";"4.14";"hp";"46.3559114";"15.157515";
"25479.5730406";"Average speed";"0";"km/h";"46.3559114";"15.157515";
"25479.5730406";"Distance travelled";"0";"km";"46.3559114";"15.157515";
"25479.5730406";"Distance travelled (Today)";"0";"km";"46.3559114";"15.157515";
"25479.5730406";"Distance travelled (total)";"119.44663300000002";"km";"46.3559114";"15.157515";
"25479.5730406";"Distance travelled (Week)";"0";"km";"46.3559114";"15.157515";
"25479.5730406";"Vehicle acceleration";"0";"g";"46.3559114";"15.157515";
"25479.5730406";"Vehicle speed";"0";"km/h";"46.3559114";"15.157515";
"25479.6456044";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.3559114";"15.157515";
"25479.8624525";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.3559114";"15.157515";
"25479.8624525";"Throttle position";"20.392156862745097";"%";"46.3559114";"15.157515";
"25479.9022344";"Average fuel consumption (total)";"6.142076855360166";"L/100km";"46.3559114";"15.157515";
"25479.9022344";"Calculated instant fuel rate";"1.1621338171038387";"L/h";"46.3559114";"15.157515";
"25479.9022344";"Fuel used";"0.0005430819040452843";"L";"46.3559114";"15.157515";
"25479.9022344";"Fuel used (Today)";"0.000544";"L";"46.3559114";"15.157515";
"25479.9022344";"Fuel used (total)";"7.336504";"L";"46.3559114";"15.157515";
"25479.9022344";"Fuel used (Week)";"0.000544";"L";"46.3559114";"15.157515";
"25479.9022344";"Fuel used price";"0.0008960851416747191";"€";"46.3559114";"15.157515";
"25479.9022344";"Fuel used price (Today)";"0.0008975999999999999";"€";"46.3559114";"15.157515";
"25479.9022344";"Fuel used price (total)";"12.105231599999998";"€";"46.3559114";"15.157515";
"25479.9022344";"Fuel used price (Week)";"0.0008975999999999999";"€";"46.3559114";"15.157515";
"25479.9022344";"Instant engine power (based on fuel consumption)";"4.546497481105899";"hp";"46.3559114";"15.157515";
"25479.9022344";"MAF air flow rate";"3.45";"g/sec";"46.3559114";"15.157515";
"25479.9022344";"Power from MAF";"4.14";"hp";"46.3559114";"15.157515";
"25479.9367153";"Average speed";"0";"km/h";"46.3559114";"15.157515";
"25479.9367153";"Distance travelled";"0";"km";"46.3559114";"15.157515";
"25479.9367153";"Distance travelled (Today)";"0";"km";"46.3559114";"15.157515";
"25479.9367153";"Distance travelled (total)";"119.44663300000002";"km";"46.3559114";"15.157515";
"25479.9367153";"Distance travelled (Week)";"0";"km";"46.3559114";"15.157515";
"25479.9367153";"Vehicle acceleration";"0";"g";"46.3559114";"15.157515";
"25479.9367153";"Vehicle speed";"0";"km/h";"46.3559114";"15.157515";
"25479.9740919";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.3559114";"15.157515";
